Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
818,0.0285735,0.0291708,0.029313,0.0343314,0.0252479,0.0167326,0.036245,0.0487875,0.0477407,0.027779,0.0155342,0.0381444,0.0441076,0.0208571,0.0253964,0.0293522,0.0540885,0.0258372,0.0288823,0.0119578,0.024253,0.0196476,0.0259359,0.022366,0.0309982,0.0356492,0.0108,0.0128984,0.0343699,0.0111604,0.0136732,0.0242197,0.0118573,0.0241444,0.0252516,0.0238844,0.0327159,0.028551,0.020615
819,0.0283685,0.0286307,0.0290335,0.0336662,0.0253113,0.0166987,0.0365036,0.0488948,0.0476777,0.0271479,0.0154161,0.0383903,0.0437768,0.0209656,0.0250201,0.0289713,0.0535535,0.0254079,0.0287729,0.0117872,0.0247028,0.0197657,0.0263241,0.0222192,0.0301182,0.0357198,0.010206,0.0125094,0.0347523,0.0111068,0.0139149,0.023905,0.0114939,0.0242657,0.0250735,0.0236311,0.0320819,0.0288113,0.019897
820,0.0282002,0.0281132,0.0287075,0.0331032,0.0253646,0.0165194,0.0367364,0.049069,0.0476311,0.0265951,0.0151848,0.0386465,0.0434587,0.0208434,0.0246282,0.0286327,0.0530706,0.0249952,0.028829,0.0115779,0.0250065,0.0198942,0.0266175,0.0220895,0.0293911,0.0357301,0.00979418,0.0120589,0.0349312,0.0111469,0.0140926,0.0235835,0.0113567,0.0243723,0.0249669,0.0233434,0.0315238,0.0290861,0.0191859
821,0.028059,0.0276762,0.0283852,0.0326044,0.0254217,0.0162888,0.0369298,0.0492927,0.047618,0.0259532,0.0147562,0.0388975,0.0431889,0.0204545,0.0242634,0.0281356,0.0526167,0.0243495,0.0288347,0.011351,0.0251037,0.0199929,0.0268777,0.0218586,0.0288303,0.0356958,0.00965646,0.011577,0.0351186,0.0112818,0.0142022,0.0232849,0.0114217,0.0244392,0.024912,0.0231675,0.0310868,0.0293326,0.0186387
822,0.0279269,0.0272845,0.0278102,0.0321359,0.025457,0.0160678,0.0370818,0.0495863,0.0476349,0.0252775,0.0141158,0.0391481,0.0430481,0.0197992,0.0238509,0.0274092,0.052117,0.0233972,0.0289134,0.0111633,0.0250965,0.0201294,0.0271368,0.0216314,0.0284765,0.0356606,0.0097744,0.0110901,0.0353346,0.0114874,0.014249,0.0230223,0.0113984,0.0245185,0.0249199,0.0230873,0.0307473,0.0295667,0.0183441
823,0.0278334,0.026944,0.027227,0.0316756,0.0254686,0.0158224,0.0371952,0.0499756,0.0476492,0.0246561,0.0132512,0.0394651,0.0428027,0.0188874,0.0233214,0.026461,0.0516249,0.022983,0.0291016,0.0109308,0.0254012,0.0202657,0.0273762,0.0213339,0.0283051,0.0356064,0.00938307,0.0106704,0.035513,0.0117468,0.0142548,0.0228347,0.0112636,0.0246147,0.024972,0.0230675,0.0305255,0.0297763,0.0183199
824,0.0277535,0.0265941,0.0263691,0.0312637,0.0254753,0.0156209,0.0372708,0.0503999,0.0476623,0.0241445,0.0121472,0.0394767,0.0424761,0.0176815,0.0227747,0.02534,0.0511839,0.0229916,0.0293827,0.0106972,0.0256501,0.0204136,0.0275114,0.0210695,0.0282526,0.0355286,0.00907893,0.0103384,0.0356097,0.0120056,0.0142081,0.0226597,0.0112748,0.0246993,0.0250525,0.0231041,0.0304222,0.0299572,0.0185375
825,0.0277103,0.0263203,0.0252896,0.0309024,0.0254742,0.0154604,0.0372775,0.0508341,0.0477216,0.0236585,0.0106894,0.0395005,0.042295,0.01615,0.0222735,0.0240726,0.0508178,0.0223788,0.0296137,0.0105018,0.0256398,0.0205726,0.0275708,0.0207244,0.0282539,0.0354626,0.00887083,0.0100236,0.035624,0.0122302,0.0141599,0.02245,0.0113372,0.0247655,0.0251219,0.0231848,0.0304,0.0301071,0.018941
826,0.0276917,0.0263109,0.0242729,0.0306474,0.0254216,0.0152965,0.0372204,0.0512682,0.0478167,0.0230324,0.00901694,0.0395844,0.0420661,0.0143235,0.0217511,0.0227817,0.0504897,0.0220004,0.0297777,0.0103403,0.0253846,0.0207194,0.0276506,0.020405,0.0282201,0.0353848,0.00901286,0.00963523,0.0355603,0.0124141,0.0141425,0.0222098,0.0113962,0.0248099,0.0251941,0.0232912,0.0304298,0.0302189,0.0194636
827,0.0276758,0.0264035,0.0232056,0.0305888,0.0253419,0.0151413,0.0370781,0.0517037,0.0479001,0.0225205,0.0072661,0.0396599,0.0420467,0.0121527,0.0213628,0.021548,0.0501917,0.0218928,0.0299282,0.0101856,0.0252165,0.0208938,0.0277347,0.0199967,0.0283389,0.0352632,0.00920207,0.00921903,0.0354124,0.0125391,0.0141215,0.0219928,0.011439,0.0248163,0.0252619,0.0234455,0.0304743,0.0302956,0.0200405
828,0.02768,0.026188,0.0221739,0.0307626,0.0252154,0.0150347,0.0368198,0.052129,0.0479592,0.0221219,0.00565591,0.0397296,0.0420248,0.00968263,0.0208741,0.0204819,0.049996,0.0213077,0.0300828,0.0100043,0.0250809,0.0210559,0.0278121,0.0196848,0.0285301,0.0351238,0.00926891,0.00883564,0.0352069,0.0126163,0.0140914,0.0217846,0.0115049,0.024805,0.0253117,0.0236047,0.0305006,0.0303487,0.0206164
829,0.0276975,0.0260192,0.0211036,0.0308655,0.0250499,0.0149428,0.03648,0.052543,0.0480514,0.0216338,0.00467152,0.0397263,0.0419142,0.00709761,0.0203138,0.019664,0.0498695,0.0211176,0.030264,0.00985631,0.0248853,0.0212377,0.0277957,0.0193168,0.0286763,0.034988,0.00926948,0.00850348,0.0349819,0.012657,0.0141272,0.0215922,0.0116378,0.0247892,0.0253128,0.0236845,0.0304916,0.0303832,0.0211487
830,0.0277594,0.0259185,0.0198924,0.0309612,0.0248343,0.0148322,0.0360787,0.0529885,0.0481389,0.0209361,0.00497724,0.0396363,0.0417328,0.00490386,0.0198358,0.0191237,0.0497322,0.0212596,0.0304458,0.00972259,0.0246199,0.0213863,0.0276664,0.0188906,0.028802,0.0349464,0.00939243,0.00822172,0.0347755,0.0126442,0.0142565,0.0214397,0.0118533,0.0247383,0.0252804,0.0237765,0.0304238,0.0304009,0.021607
831,0.0278827,0.0258578,0.0184957,0.0309882,0.0245879,0.0147186,0.0355827,0.0534474,0.0481881,0.0196359,0.00634968,0.0394809,0.0417621,0.00482847,0.0193188,0.0188396,0.0496509,0.0207952,0.0306172,0.00958492,0.0242519,0.0215377,0.0275892,0.018398,0.0289078,0.0348416,0.00948773,0.00806637,0.034618,0.0125792,0.014572,0.0213541,0.0120161,0.0246792,0.0252118,0.0238685,0.0303294,0.0304296,0.0219725
832,0.0280195,0.0258375,0.0169813,0.0309372,0.0243252,0.0145925,0.0349864,0.0538872,0.0482102,0.0178334,0.00818691,0.0392623,0.041779,0.00757241,0.0187937,0.0186479,0.0496341,0.0204203,0.0307322,0.0094619,0.0238439,0.0216515,0.0275536,0.0179113,0.0289973,0.0346303,0.00951206,0.00798538,0.0345291,0.0125127,0.0149993,0.0213133,0.0121313,0.0246346,0.0251311,0.0239117,0.0302293,0.0305188,0.022236
833,0.0281608,0.0259358,0.0154182,0.0311092,0.0240228,0.0144506,0.0343615,0.0542922,0.0481841,0.0157945,0.0101802,0.0389991,0.0419894,0.0113027,0.0183294,0.0185045,0.0496321,0.0202271,0.0307984,0.00935521,0.0234217,0.0217434,0.0273957,0.0174113,0.029061,0.0344187,0.00966682,0.00801374,0.0345195,0.0123873,0.0153683,0.0213282,0.0122484,0.0246082,0.0250239,0.0238966,0.0301373,0.0306679,0.0223965
834,0.0282987,0.0261118,0.013925,0.0314007,0.0237412,0.0143077,0.0336951,0.0546896,0.0481121,0.0136904,0.0120605,0.0387261,0.0421734,0.0150079,0.0180608,0.0184132,0.0495751,0.0202443,0.0309506,0.00924143,0.0229987,0.0218231,0.0272635,0.016937,0.0290987,0.0343031,0.00954788,0.00819421,0.0345811,0.0122357,0.0157024,0.0213905,0.0123435,0.0246226,0.02489,0.0238364,0.0300489,0.0308348,0.0224602
835,0.028429,0.0260334,0.0125724,0.0316793,0.0235533,0.0141798,0.0329839,0.0550667,0.0480624,0.0113962,0.013387,0.0384716,0.0422921,0.0183921,0.0182159,0.0184275,0.049456,0.0204727,0.0310641,0.00896035,0.02263,0.0218835,0.0270963,0.0164776,0.0291159,0.0341621,0.00919961,0.00846769,0.0347383,0.0121006,0.0161064,0.0214652,0.0124003,0.0246251,0.0247539,0.0237595,0.0299985,0.0309865,0.0224392
836,0.0285276,0.0260247,0.0113973,0.0319563,0.0234346,0.0140686,0.0323018,0.0554388,0.0480395,0.00947107,0.0138947,0.0382803,0.0423959,0.021241,0.0187119,0.0186805,0.0493435,0.020637,0.0310987,0.00862697,0.0222925,0.0219251,0.027043,0.0160397,0.029135,0.0340841,0.00895958,0.00876243,0.0349703,0.011956,0.0166311,0.0215596,0.0124522,0.0246218,0.0246478,0.0236932,0.0299779,0.031096,0.0223495
837,0.0285834,0.0261816,0.0107245,0.0322969,0.0233408,0.0139424,0.0316746,0.0557877,0.0479656,0.00887318,0.0134639,0.038192,0.0425018,0.0233458,0.0191094,0.0191189,0.0492663,0.021036,0.0310753,0.00833214,0.0219848,0.0219228,0.026934,0.0156744,0.029134,0.0341306,0.00889686,0.00914914,0.0353758,0.011821,0.017199,0.0216663,0.012593,0.0246295,0.024612,0.0236116,0.0299818,0.0311597,0.0222094
838,0.0286471,0.0264311,0.0111558,0.0326865,0.0232633,0.0137634,0.0311168,0.0561367,0.0478846,0.00948575,0.012421,0.0382395,0.042601,0.0244163,0.0190746,0.0194464,0.0492615,0.0218044,0.0310424,0.00799873,0.0217685,0.0218915,0.0267714,0.0153343,0.0291322,0.0340375,0.00863211,0.00959881,0.0361233,0.0117004,0.0177256,0.021723,0.0128434,0.024616,0.0244396,0.0235283,0.0300581,0.0311201,0.0220369
839,0.0287096,0.026422,0.0122146,0.0331646,0.0232473,0.0135667,0.0306319,0.056458,0.0477668,0.0109396,0.0111935,0.0383417,0.0427301,0.0242426,0.0187987,0.0197194,0.0492324,0.0215374,0.0309914,0.00765834,0.0216362,0.021816,0.0266952,0.015018,0.0291497,0.0339869,0.00810695,0.0100632,0.0370576,0.0116047,0.0182119,0.0216951,0.0130671,0.024588,0.024269,0.0234673,0.030198,0.0309661,0.0218478
840,0.0287731,0.0264808,0.0136794,0.033689,0.0232809,0.0133605,0.0302782,0.0567426,0.0476215,0.0128742,0.0100224,0.0384729,0.0428668,0.0229012,0.0187545,0.0202587,0.0491542,0.0213729,0.0309156,0.00734467,0.0215528,0.021709,0.0265132,0.0149935,0.0292578,0.0340467,0.00768739,0.010569,0.0371421,0.0114923,0.0188603,0.0216223,0.0132815,0.024599,0.0241507,0.0234235,0.0304177,0.0307422,0.0216532
841,0.0288355,0.0266699,0.0157094,0.0341731,0.0233341,0.0131249,0.0300502,0.0570195,0.0475172,0.0151883,0.00903725,0.0385465,0.0430043,0.0207616,0.0190907,0.0213429,0.0491903,0.0219235,0.0308412,0.00704509,0.0215406,0.0215778,0.0263576,0.0150977,0.0294649,0.0341676,0.00741698,0.0109693,0.0372029,0.0113126,0.0196353,0.0215367,0.0136182,0.0246403,0.0240468,0.0233897,0.030724,0.0304521,0.0214583
842,0.028892,0.0269292,0.0181706,0.0345339,0.023389,0.0128925,0.0299596,0.0572823,0.0473612,0.0175604,0.00828265,0.0385566,0.0431114,0.0182231,0.0197348,0.0227193,0.0493428,0.023102,0.0307552,0.00670483,0.0216048,0.021405,0.0262936,0.0152811,0.0296128,0.0341045,0.00732981,0.0112607,0.0374588,0.0111147,0.0204545,0.0214695,0.0140882,0.0246947,0.0239391,0.0233757,0.0310849,0.0301197,0.0212641
843,0.0289386,0.0270557,0.0203464,0.0347642,0.0234597,0.0126889,0.0300133,0.0575004,0.0471991,0.0192568,0.0077802,0.0384741,0.0431812,0.0156978,0.0204891,0.0237749,0.0495021,0.0234229,0.0306202,0.0063623,0.0217179,0.0211953,0.0263076,0.0155572,0.0297303,0.0340674,0.00711733,0.0116684,0.0378966,0.0109155,0.0212647,0.0214969,0.0146795,0.0247294,0.0238334,0.0234515,0.0314666,0.0298236,0.0210699
844,0.0290179,0.0273265,0.021554,0.0348159,0.02353,0.0125108,0.0302173,0.0576915,0.0471481,0.0201225,0.00759131,0.0382351,0.0435048,0.0134725,0.0208831,0.0244476,0.0495803,0.0228232,0.0305371,0.00603654,0.0218753,0.0209747,0.026212,0.0159453,0.0298767,0.0340965,0.00688643,0.0122035,0.0386014,0.0107574,0.02204,0.021615,0.0154658,0.0247622,0.0237508,0.0235503,0.0318397,0.0296161,0.0208742
845,0.0291552,0.0274104,0.0217816,0.0346311,0.0236368,0.012378,0.0305154,0.0578349,0.0470951,0.0202322,0.00781001,0.0378709,0.0437996,0.0116998,0.0205034,0.0247968,0.0497192,0.0226565,0.0304969,0.00570824,0.0220763,0.0207856,0.0259345,0.0164282,0.0300985,0.0342084,0.00695619,0.0127646,0.0394672,0.0107012,0.0225532,0.0218212,0.0164153,0.0247948,0.0236545,0.0235277,0.0321842,0.0295199,0.0206806
846,0.0293179,0.0273001,0.0213487,0.0341847,0.0238087,0.0123344,0.0308973,0.0579123,0.0470142,0.0197293,0.00830029,0.0373643,0.0439987,0.0104723,0.0194028,0.0247953,0.049878,0.0231587,0.0305141,0.00533003,0.0223796,0.0206265,0.0256265,0.0169433,0.030367,0.0344198,0.00709489,0.0132987,0.039484,0.0107688,0.0230531,0.0221154,0.017366,0.024794,0.0235837,0.0233229,0.0324772,0.0295206,0.0205031
847,0.029456,0.0273685,0.0205878,0.0335004,0.0240359,0.0123477,0.0313604,0.0579359,0.0469664,0.0192042,0.00866134,0.0367214,0.0440742,0.0100057,0.0180012,0.0244902,0.050035,0.0240211,0.0304996,0.00491152,0.022754,0.0205267,0.0255707,0.017492,0.0306751,0.0344687,0.00727376,0.0137531,0.0396654,0.0109675,0.0236112,0.0223657,0.0183574,0.0247552,0.0235308,0.0232583,0.0326599,0.029609,0.0203578
848,0.0295187,0.0275668,0.0197828,0.0326768,0.0242606,0.0123837,0.0318468,0.0579125,0.047016,0.0189335,0.00861067,0.0361182,0.0440497,0.00999988,0.0165403,0.0238423,0.0502292,0.0243106,0.0304463,0.00446505,0.023127,0.0204393,0.0257318,0.0180028,0.0310596,0.034375,0.00760419,0.0142049,0.0400868,0.0112742,0.0239289,0.0226033,0.0195482,0.0246996,0.02351,0.0234072,0.0327168,0.0297703,0.0202344
849,0.0294986,0.0275595,0.0191272,0.0317748,0.0244759,0.0124762,0.0322927,0.0577826,0.0470356,0.0186166,0.00826204,0.0356886,0.0441743,0.010208,0.0150886,0.022811,0.0503065,0.0241571,0.0303869,0.00396943,0.023516,0.0203933,0.0257524,0.018424,0.0315207,0.03442,0.00828375,0.0146154,0.0406131,0.0116557,0.0240176,0.022827,0.0208495,0.0246391,0.0235163,0.0234718,0.0326683,0.0299728,0.0201078
850,0.0296049,0.0275806,0.0187118,0.0308995,0.0246682,0.0126127,0.0326624,0.0576022,0.0471363,0.0183275,0.00786984,0.0355599,0.0441422,0.0104323,0.0136585,0.0215187,0.0504113,0.0237992,0.0305103,0.00342682,0.0240216,0.0203985,0.025583,0.0187452,0.0320427,0.0345457,0.00927345,0.0148582,0.0410988,0.0120453,0.0240963,0.0230238,0.0222901,0.0246087,0.0234593,0.0233641,0.0324891,0.0301761,0.0203005
851,0.0297257,0.0276874,0.0186015,0.0301658,0.0248451,0.0127315,0.0329009,0.0574218,0.0472452,0.0182107,0.00744547,0.0354987,0.0442283,0.0102906,0.0123506,0.0203567,0.050502,0.0236509,0.0305599,0.00288635,0.0245016,0.0204619,0.0253777,0.0191146,0.0326016,0.034629,0.0104398,0.0150128,0.0415301,0.0123738,0.024095,0.0231769,0.023838,0.0245666,0.0234198,0.0231658,0.0321919,0.0303513,0.0207668
852,0.0298885,0.0278188,0.0186967,0.0296894,0.0250021,0.012814,0.0329563,0.0572892,0.0472967,0.018207,0.00694646,0.0351706,0.0444284,0.00968272,0.0113086,0.0196081,0.050667,0.0236468,0.0307698,0.00240458,0.0248951,0.0206045,0.0252823,0.0193164,0.0331985,0.0347877,0.0117883,0.0151408,0.0418443,0.0126593,0.0239442,0.0231644,0.025387,0.0245063,0.0233995,0.0231301,0.0318034,0.0303905,0.0215208
853,0.0300461,0.0279419,0.0188619,0.0295246,0.0251258,0.0128586,0.0328168,0.0571613,0.0473518,0.0182622,0.00649718,0.035327,0.0445406,0.00902399,0.0104563,0.0192437,0.0508161,0.0237048,0.0309363,0.00217531,0.0250192,0.0208757,0.0251641,0.0193355,0.0338406,0.0350491,0.0132414,0.0152531,0.0420483,0.012892,0.0236081,0.0229681,0.0267678,0.0244429,0.0234053,0.0232036,0.0313762,0.0302413,0.0215351
854,0.0301876,0.0281038,0.0189602,0.0296776,0.0252065,0.0128829,0.0324686,0.0568972,0.0474258,0.0183389,0.00623655,0.0360658,0.0446657,0.00880563,0.00965504,0.0191078,0.0509759,0.0238056,0.0310761,0.00233919,0.0247267,0.0212248,0.0251823,0.0191368,0.0345497,0.0352296,0.0144344,0.0151967,0.0420977,0.0130694,0.0230507,0.022616,0.027949,0.0243823,0.0234845,0.0233926,0.0309214,0.0299792,0.0219796
855,0.0303362,0.0283607,0.0190819,0.0300769,0.0252171,0.012878,0.0318934,0.0565233,0.0475435,0.0184585,0.00612744,0.0370621,0.0449065,0.00892147,0.00879999,0.0189286,0.0512351,0.0239327,0.031195,0.00290865,0.0247878,0.0216311,0.0250255,0.0187171,0.0353604,0.0353411,0.0155536,0.0148864,0.0419303,0.01321,0.0221437,0.0222053,0.0288899,0.0243234,0.0236686,0.0237189,0.0304669,0.0296723,0.0225672
856,0.030501,0.0287145,0.0192976,0.0306026,0.0251492,0.012858,0.0310741,0.0560666,0.0476733,0.0186109,0.00606988,0.0372746,0.0451859,0.00909352,0.00806399,0.0186702,0.0514799,0.0240739,0.0312602,0.00365518,0.0251379,0.0220629,0.0248565,0.0182973,0.0362412,0.0354335,0.0165541,0.0144167,0.0415699,0.0132785,0.021037,0.0216898,0.0295343,0.0242599,0.0238835,0.0239439,0.030091,0.0294054,0.0230143
857,0.0307067,0.0291364,0.019646,0.0311265,0.0250542,0.0129011,0.0300015,0.055662,0.0478931,0.0188015,0.00601356,0.0371319,0.0454527,0.00915339,0.00764091,0.0186042,0.0516386,0.0242591,0.0313147,0.00414726,0.0251919,0.0224703,0.0247146,0.0177381,0.0372005,0.035504,0.017317,0.0138506,0.0410756,0.0133188,0.0197435,0.0211472,0.0298574,0.0241719,0.0241065,0.0241442,0.029804,0.0291821,0.0227756
858,0.0310037,0.0295595,0.0198846,0.0315858,0.0249633,0.012995,0.0287673,0.0552969,0.04817,0.0190699,0.0060538,0.0368517,0.0456996,0.00918346,0.00764374,0.0184604,0.0518162,0.0245727,0.0315238,0.00437836,0.0254251,0.0228639,0.024428,0.0169879,0.0382295,0.0355045,0.0178563,0.0129992,0.0405124,0.0133687,0.0183257,0.0204181,0.0299411,0.0240597,0.0242143,0.0241929,0.0296191,0.0289575,0.0226485
859,0.0313545,0.0299319,0.0200342,0.0319612,0.0249221,0.0131297,0.027365,0.0549283,0.0483259,0.0191629,0.0062788,0.0365058,0.0459036,0.00926838,0.00802385,0.0183426,0.0519725,0.0249677,0.0315476,0.00445988,0.0255838,0.0232983,0.0241458,0.0161177,0.0393082,0.0354467,0.0182321,0.0116634,0.0398545,0.0134582,0.0167425,0.0197365,0.0297525,0.0239368,0.0242568,0.0243915,0.029535,0.0287078,0.0229511
860,0.0316306,0.030254,0.0202326,0.0322438,0.0249607,0.0133478,0.0258068,0.0544713,0.0482289,0.0191792,0.00670756,0.036179,0.0460471,0.00946302,0.00857522,0.0183177,0.0520436,0.0253716,0.0316401,0.00449306,0.025633,0.0236943,0.0238424,0.0151513,0.0404202,0.0353471,0.0184834,0.0100575,0.0391342,0.0135306,0.0150695,0.0192347,0.0292786,0.0237673,0.0245251,0.0246885,0.0295718,0.0284842,0.0234013
861,0.0317639,0.0305325,0.020445,0.0323633,0.0250439,0.0136012,0.0241165,0.0539478,0.0483172,0.019209,0.00728118,0.0358939,0.0461309,0.00977877,0.00921407,0.0182918,0.0520519,0.0257774,0.0318069,0.00449791,0.0255819,0.0240324,0.0234398,0.014098,0.0415439,0.0351787,0.0186974,0.00849223,0.0384002,0.0136524,0.0135188,0.0188599,0.0285278,0.0235443,0.0248015,0.0250195,0.0297321,0.0283136,0.0235859
862,0.0317519,0.0308263,0.0205233,0.0323037,0.025145,0.0139137,0.0223889,0.0535837,0.0485382,0.0189385,0.00793061,0.0357404,0.0460949,0.0101994,0.00972487,0.0182584,0.0520382,0.0262508,0.0319348,0.00474831,0.0255034,0.0242956,0.0228465,0.0129756,0.0426277,0.0349377,0.0188352,0.00711587,0.0376897,0.0137427,0.0120125,0.0184702,0.0271475,0.0232849,0.0250668,0.0253171,0.0300432,0.0281853,0.023603
863,0.0316586,0.0311372,0.0205622,0.0320714,0.0253215,0.014296,0.0206496,0.0533002,0.0487503,0.0184496,0.00853971,0.0357387,0.0459427,0.010683,0.0100703,0.0182622,0.052031,0.0268688,0.0320457,0.00556112,0.0258318,0.0245208,0.0222445,0.0119988,0.0436153,0.0346277,0.0184286,0.00600634,0.0370553,0.0138902,0.010593,0.0179543,0.0243604,0.0229665,0.0253429,0.0255116,0.0305059,0.0280593,0.0243924
864,0.0315495,0.0314254,0.0205555,0.0317102,0.0255669,0.0146587,0.0189184,0.052976,0.0489298,0.0181768,0.00902481,0.0359272,0.045686,0.0112048,0.0102068,0.0182863,0.0520211,0.0276413,0.0321474,0.006761,0.0261817,0.0246524,0.0216266,0.0110259,0.0445349,0.0342724,0.0172637,0.00545335,0.0365603,0.0141508,0.00930834,0.0173335,0.020785,0.0225774,0.0256366,0.0257299,0.0310616,0.0278953,0.0255145
865,0.0314883,0.0316545,0.020499,0.0312634,0.0258265,0.0150177,0.0172548,0.0526037,0.0490599,0.0180673,0.00934351,0.036281,0.0453733,0.011696,0.0101769,0.0182733,0.0518605,0.0284343,0.0322543,0.00788088,0.0264943,0.0247279,0.0209336,0.010229,0.0453904,0.0338943,0.0165667,0.00559862,0.0362234,0.0144976,0.00819097,0.0168025,0.018607,0.0221383,0.0259669,0.0262044,0.0317089,0.0276821,0.0264463
866,0.0315088,0.0318345,0.0204747,0.0308918,0.0261061,0.0154618,0.0156675,0.0523366,0.0491904,0.0179434,0.00943082,0.0366915,0.0450358,0.0120938,0.0100328,0.0182244,0.0516415,0.0289265,0.0323256,0.00880846,0.026829,0.0247366,0.0201881,0.00964848,0.046169,0.0334971,0.0174568,0.00619286,0.0359932,0.0148745,0.00721234,0.0166121,0.019367,0.0216837,0.0263338,0.0268902,0.032399,0.0274258,0.0273227
867,0.031581,0.0319545,0.0204554,0.0307649,0.0264032,0.0159795,0.0142095,0.0521201,0.049302,0.0178209,0.00938454,0.0371529,0.0446945,0.0124346,0.00992067,0.0181867,0.0512321,0.0294784,0.0323804,0.0101418,0.0272218,0.0247046,0.0194388,0.00916425,0.0468501,0.033115,0.019503,0.00710182,0.0357946,0.015282,0.00637346,0.0168466,0.0211743,0.0212679,0.0267072,0.027427,0.0330766,0.0271313,0.0282866
868,0.0316425,0.0320627,0.0204092,0.0306127,0.026692,0.0165196,0.0129242,0.0518827,0.0494207,0.0177136,0.00928938,0.0375931,0.0443568,0.0127912,0.00986317,0.0181562,0.050627,0.0302213,0.0324181,0.011906,0.0275846,0.0245823,0.0187158,0.00898526,0.0474439,0.0327736,0.0221075,0.00820194,0.0355976,0.0157576,0.00572303,0.0174387,0.0225369,0.0208863,0.0270803,0.0276755,0.0336956,0.0268319,0.02921
869,0.0316561,0.0321979,0.0203745,0.030417,0.0269269,0.0170722,0.0118058,0.0516158,0.0495375,0.0175897,0.00921902,0.0379791,0.0440046,0.0132286,0.00999612,0.0181169,0.0500719,0.030855,0.0324774,0.0137532,0.0278955,0.0243622,0.0180687,0.00902035,0.0479406,0.0324684,0.0248326,0.0092359,0.0354254,0.0162574,0.00529606,0.018316,0.0235695,0.0205365,0.0274335,0.0276908,0.0343294,0.0265199,0.0292631
870,0.0316391,0.0323535,0.0203412,0.0302406,0.0271585,0.0176739,0.0108805,0.0513305,0.0496491,0.0174542,0.00918292,0.0382546,0.0435961,0.0135407,0.0103294,0.0180984,0.049627,0.0316234,0.0325369,0.0154042,0.0281332,0.0241223,0.0175013,0.00938256,0.0483501,0.0322086,0.0275239,0.0100736,0.0352339,0.0166111,0.00498423,0.0194152,0.0247537,0.0202196,0.0277872,0.0278137,0.0350246,0.0262881,0.0292908
871,0.0316487,0.0324845,0.0203005,0.030149,0.0273579,0.0183603,0.0101767,0.0510034,0.0498014,0.0173316,0.00918282,0.0384174,0.0432143,0.0137783,0.0106955,0.0180841,0.0492291,0.0324465,0.0326723,0.0167867,0.0282416,0.023857,0.0170269,0.00992757,0.0486678,0.0319908,0.0296894,0.0107865,0.034996,0.0168183,0.00493814,0.0207276,0.0262565,0.0199543,0.0280694,0.0280373,0.0353831,0.0260268,0.0293091
872,0.0316729,0.0325525,0.0202321,0.0301329,0.0275236,0.0190944,0.00968446,0.0506466,0.0500043,0.0173461,0.00918554,0.0384894,0.0429812,0.0139899,0.010895,0.0180145,0.0488825,0.0332169,0.0328218,0.0177702,0.0282241,0.0236081,0.0166906,0.010761,0.0488708,0.0318349,0.0312317,0.0113672,0.0347294,0.0169665,0.00516562,0.0221902,0.0279028,0.0197729,0.0282526,0.0282508,0.0353537,0.0258147,0.0291266
873,0.0316299,0.032573,0.0202378,0.0300971,0.0276323,0.0198169,0.00941258,0.0502767,0.0502116,0.0173069,0.00912432,0.0385183,0.0428604,0.0141223,0.0110433,0.017913,0.0486405,0.0338932,0.0330315,0.0184501,0.0281261,0.0232952,0.0165224,0.0117016,0.048974,0.0317033,0.0322208,0.0118086,0.0343891,0.0170605,0.00557207,0.0236634,0.0295103,0.0196877,0.0283779,0.0284159,0.0350373,0.0256409,0.0293909
874,0.0314971,0.0325849,0.0203062,0.0300022,0.0276742,0.0205177,0.00933716,0.0499112,0.0504354,0.0167589,0.00903835,0.0385658,0.042757,0.01422,0.0110275,0.0178044,0.0485247,0.0344812,0.0333082,0.0187316,0.0280353,0.0229709,0.0163819,0.0126557,0.0490034,0.0316385,0.0327922,0.0121976,0.0340584,0.0170947,0.00613196,0.0249682,0.0308948,0.0196595,0.0284344,0.0285145,0.0349114,0.0254997,0.02999
875,0.0312993,0.0325652,0.0201295,0.0300124,0.0276876,0.0213073,0.00942423,0.0495334,0.0506699,0.0164959,0.00894012,0.0386517,0.0426261,0.0144872,0.0108992,0.0176753,0.0484948,0.0349814,0.0335852,0.0189451,0.02795,0.0226179,0.0162766,0.0137167,0.048915,0.0316463,0.0330687,0.0126077,0.0337914,0.0171182,0.00678207,0.0260093,0.0320677,0.0196796,0.0284299,0.0285133,0.0349712,0.0253879,0.0301681
876,0.0311021,0.0325323,0.0199204,0.0300387,0.0276591,0.0221458,0.00969286,0.0490999,0.0509342,0.0163798,0.00884343,0.0388167,0.042482,0.0148014,0.0107455,0.0175617,0.0485275,0.0354313,0.0338535,0.019208,0.027826,0.0222833,0.0162446,0.0148656,0.0487241,0.0316934,0.0331424,0.0130066,0.0336029,0.0170791,0.00728835,0.0268107,0.0330635,0.0197616,0.0283027,0.0284428,0.0351855,0.0253484,0.0300752
